order_id,customer_id,product_id,order_date,quantity,discount,payment_method,status,product_name,category,sub_category,price,gross_sales,discount_amount,net_sales
207,963,81,2024-12-06,2,0.0,Cash,Delivered,Backpack 1,Fashion,Bags,2200.0,4400.0,0.0,4400.0
208,724,81,2024-12-26,5,15.0,Cash,Delivered,Backpack 1,Fashion,Bags,2200.0,11000.0,1650.0,9350.0
209,792,122,2024-06-21,4,0.0,Card,Delivered,Bookshelf 2,Furniture,Storage,9500.0,38000.0,0.0,38000.0
210,16,90,2024-11-19,4,15.0,Card,Delivered,Backpack 10,Fashion,Bags,2200.0,8800.0,1320.0,7480.0
211,117,91,2024-08-22,4,20.0,Net Banking,Delivered,Smart Watch 1,Fashion,Watches,6500.0,26000.0,5200.0,20800.0
212,971,67,2025-02-28,4,0.0,Net Banking,Delivered,Casual Shirt 7,Fashion,Clothing,1800.0,7200.0,0.0,7200.0
213,41,123,2024-09-13,1,10.0,Card,Delivered,Bookshelf 3,Furniture,Storage,9500.0,9500.0,950.0,8550.0
214,896,58,2025-08-09,2,10.0,Net Banking,Delivered,Running Shoes 8,Fashion,Footwear,4500.0,9000.0,900.0,8100.0
215,256,163,2024-02-13,2,10.0,Net Banking,Delivered,Mixer Grinder 3,Home Appliances,Kitchen,4200.0,8400.0,840.0,7560.0
216,899,198,2025-12-14,1,15.0,Cash,Delivered,Air Fryer 8,Home Appliances,Kitchen,6500.0,6500.0,975.0,5525.0
217,621,6,2024-01-26,1,5.0,Card,Delivered,Laptop 6,Electronics,Computers,65000.0,65000.0,3250.0,61750.0
218,172,84,2025-11-22,3,20.0,Card,Delivered,Backpack 4,Fashion,Bags,2200.0,6600.0,1320.0,5280.0
219,27,106,2025-12-22,1,20.0,Card,Delivered,Office Chair 6,Furniture,Chairs,8500.0,8500.0,1700.0,6800.0
220,513,188,2025-01-08,1,20.0,Net Banking,Delivered,Air Cooler 8,Home Appliances,Cooling,11000.0,11000.0,2200.0,8800.0
221,535,36,2025-11-11,2,0.0,Wallet,Delivered,Headphones 6,Electronics,Accessories,3500.0,7000.0,0.0,7000.0
222,266,143,2024-05-19,3,15.0,UPI,Delivered,Bed Frame 3,Furniture,Beds,22000.0,66000.0,9900.0,56100.0
223,225,123,2024-02-11,3,15.0,Card,Delivered,Bookshelf 3,Furniture,Storage,9500.0,28500.0,4275.0,24225.0
224,521,23,2024-02-03,3,10.0,Card,Delivered,Smart TV 3,Electronics,Television,45000.0,135000.0,13500.0,121500.0
225,457,32,2025-09-27,4,15.0,Card,Delivered,Headphones 2,Electronics,Accessories,3500.0,14000.0,2100.0,11900.0
226,970,63,2024-07-21,1,5.0,Wallet,Delivered,Casual Shirt 3,Fashion,Clothing,1800.0,1800.0,90.0,1710.0
227,472,60,2025-02-12,3,0.0,Cash,Delivered,Running Shoes 10,Fashion,Footwear,4500.0,13500.0,0.0,13500.0
228,281,10,2025-10-18,4,0.0,Cash,Delivered,Laptop 10,Electronics,Computers,65000.0,260000.0,0.0,260000.0
229,298,147,2024-01-28,5,5.0,Wallet,Delivered,Bed Frame 7,Furniture,Beds,22000.0,110000.0,5500.0,104500.0
230,529,2,2024-02-13,4,15.0,Cash,Cancelled,Laptop 2,Electronics,Computers,65000.0,260000.0,39000.0,221000.0
231,242,17,2024-07-28,3,10.0,Net Banking,Delivered,Mobile 7,Electronics,Mobiles,25000.0,75000.0,7500.0,67500.0
232,488,94,2025-03-21,3,0.0,Cash,Cancelled,Smart Watch 4,Fashion,Watches,6500.0,19500.0,0.0,19500.0
233,453,72,2024-10-26,4,20.0,Wallet,Delivered,Jeans 2,Fashion,Clothing,2500.0,10000.0,2000.0,8000.0
234,910,172,2025-10-24,1,0.0,Card,Delivered,Vacuum Cleaner 2,Home Appliances,Cleaning,9000.0,9000.0,0.0,9000.0
235,49,15,2024-09-13,3,0.0,Net Banking,Delivered,Mobile 5,Electronics,Mobiles,25000.0,75000.0,0.0,75000.0
236,382,75,2025-10-28,5,5.0,Net Banking,Delivered,Jeans 5,Fashion,Clothing,2500.0,12500.0,625.0,11875.0
237,238,72,2025-11-01,2,0.0,Card,Delivered,Jeans 2,Fashion,Clothing,2500.0,5000.0,0.0,5000.0
238,865,26,2024-07-07,1,20.0,UPI,Delivered,Smart TV 6,Electronics,Television,45000.0,45000.0,9000.0,36000.0
239,159,105,2024-12-09,5,10.0,Net Banking,Delivered,Office Chair 5,Furniture,Chairs,8500.0,42500.0,4250.0,38250.0
240,480,23,2024-06-02,3,10.0,Wallet,Delivered,Smart TV 3,Electronics,Television,45000.0,135000.0,13500.0,121500.0
241,169,159,2025-12-23,1,15.0,Wallet,Delivered,Coffee Maker 9,Home Appliances,Kitchen,5500.0,5500.0,825.0,4675.0
242,325,167,2024-02-23,1,10.0,Net Banking,Cancelled,Mixer Grinder 7,Home Appliances,Kitchen,4200.0,4200.0,420.0,3780.0
243,59,54,2024-12-05,1,15.0,UPI,Delivered,Running Shoes 4,Fashion,Footwear,4500.0,4500.0,675.0,3825.0
244,850,84,2024-11-11,1,20.0,Card,Delivered,Backpack 4,Fashion,Bags,2200.0,2200.0,440.0,1760.0
245,901,162,2025-12-10,1,5.0,UPI,Delivered,Mixer Grinder 2,Home Appliances,Kitchen,4200.0,4200.0,210.0,3990.0
246,702,28,2024-03-31,4,0.0,Card,Cancelled,Smart TV 8,Electronics,Television,45000.0,180000.0,0.0,180000.0
247,2,156,2024-10-19,1,20.0,Cash,Cancelled,Coffee Maker 6,Home Appliances,Kitchen,5500.0,5500.0,1100.0,4400.0
248,905,23,2024-04-06,4,5.0,UPI,Delivered,Smart TV 3,Electronics,Television,45000.0,180000.0,9000.0,171000.0
249,19,79,2025-12-02,5,0.0,Wallet,Delivered,Jeans 9,Fashion,Clothing,2500.0,12500.0,0.0,12500.0
250,763,108,2025-10-18,4,0.0,Cash,Delivered,Office Chair 8,Furniture,Chairs,8500.0,34000.0,0.0,34000.0
251,115,20,2025-01-13,2,20.0,Net Banking,Cancelled,Mobile 10,Electronics,Mobiles,25000.0,50000.0,10000.0,40000.0
252,156,100,2025-06-25,2,5.0,Net Banking,Cancelled,Smart Watch 10,Fashion,Watches,6500.0,13000.0,650.0,12350.0
253,158,47,2025-09-29,3,20.0,Cash,Delivered,Camera 7,Electronics,Cameras,50000.0,150000.0,30000.0,120000.0
254,298,141,2024-04-05,5,0.0,Card,Delivered,Bed Frame 1,Furniture,Beds,22000.0,110000.0,0.0,110000.0
255,27,129,2024-06-08,5,20.0,Net Banking,Delivered,Bookshelf 9,Furniture,Storage,9500.0,47500.0,9500.0,38000.0
256,596,143,2024-05-08,1,10.0,Net Banking,Delivered,Bed Frame 3,Furniture,Beds,22000.0,22000.0,2200.0,19800.0
257,25,116,2025-04-28,4,10.0,Cash,Delivered,Study Table 6,Furniture,Tables,12000.0,48000.0,4800.0,43200.0
258,199,147,2025-04-06,5,20.0,Cash,Cancelled,Bed Frame 7,Furniture,Beds,22000.0,110000.0,22000.0,88000.0
259,404,1,2025-07-28,4,10.0,Cash,Delivered,Laptop 1,Electronics,Computers,65000.0,260000.0,26000.0,234000.0
260,243,156,2024-11-19,3,20.0,Cash,Delivered,Coffee Maker 6,Home Appliances,Kitchen,5500.0,16500.0,3300.0,13200.0
261,256,113,2024-04-14,2,5.0,Card,Delivered,Study Table 3,Furniture,Tables,12000.0,24000.0,1200.0,22800.0
262,13,73,2024-03-01,1,0.0,Net Banking,Delivered,Jeans 3,Fashion,Clothing,2500.0,2500.0,0.0,2500.0
263,611,147,2024-10-20,3,15.0,Cash,Delivered,Bed Frame 7,Furniture,Beds,22000.0,66000.0,9900.0,56100.0
264,841,67,2025-05-31,1,10.0,Card,Delivered,Casual Shirt 7,Fashion,Clothing,1800.0,1800.0,180.0,1620.0
265,848,90,2024-09-22,1,20.0,Wallet,Delivered,Backpack 10,Fashion,Bags,2200.0,2200.0,440.0,1760.0
266,822,159,2025-09-01,4,15.0,Cash,Delivered,Coffee Maker 9,Home Appliances,Kitchen,5500.0,22000.0,3300.0,18700.0
267,168,20,2025-02-07,1,15.0,Card,Cancelled,Mobile 10,Electronics,Mobiles,25000.0,25000.0,3750.0,21250.0
268,936,107,2024-01-20,2,20.0,Cash,Cancelled,Office Chair 7,Furniture,Chairs,8500.0,17000.0,3400.0,13600.0
269,957,62,2025-02-15,5,5.0,Net Banking,Delivered,Casual Shirt 2,Fashion,Clothing,1800.0,9000.0,450.0,8550.0
270,653,192,2024-02-13,4,15.0,Wallet,Delivered,Air Fryer 2,Home Appliances,Kitchen,6500.0,26000.0,3900.0,22100.0
271,695,43,2025-04-12,5,10.0,Net Banking,Delivered,Camera 3,Electronics,Cameras,50000.0,250000.0,25000.0,225000.0
272,782,72,2024-10-07,3,15.0,Cash,Cancelled,Jeans 2,Fashion,Clothing,2500.0,7500.0,1125.0,6375.0
273,652,21,2024-07-24,5,0.0,Net Banking,Delivered,Smart TV 1,Electronics,Television,45000.0,225000.0,0.0,225000.0
274,44,11,2024-08-09,5,5.0,Wallet,Delivered,Mobile 1,Electronics,Mobiles,25000.0,125000.0,6250.0,118750.0
275,215,49,2024-05-08,1,15.0,Net Banking,Delivered,Camera 9,Electronics,Cameras,50000.0,50000.0,7500.0,42500.0
276,248,138,2024-03-07,3,20.0,UPI,Delivered,Sofa 8,Furniture,Sofas,28000.0,84000.0,16800.0,67200.0
277,160,189,2025-04-29,3,20.0,Wallet,Delivered,Air Cooler 9,Home Appliances,Cooling,11000.0,33000.0,6600.0,26400.0
278,642,80,2025-11-20,4,20.0,Wallet,Delivered,Jeans 10,Fashion,Clothing,2500.0,10000.0,2000.0,8000.0
279,68,187,2025-09-27,4,15.0,Card,Cancelled,Air Cooler 7,Home Appliances,Cooling,11000.0,44000.0,6600.0,37400.0
280,214,1,2025-03-26,1,0.0,Card,Cancelled,Laptop 1,Electronics,Computers,65000.0,65000.0,0.0,65000.0
281,82,113,2024-07-22,2,10.0,UPI,Delivered,Study Table 3,Furniture,Tables,12000.0,24000.0,2400.0,21600.0
282,394,159,2025-05-04,2,15.0,Net Banking,Delivered,Coffee Maker 9,Home Appliances,Kitchen,5500.0,11000.0,1650.0,9350.0
283,941,199,2024-05-24,2,15.0,UPI,Cancelled,Air Fryer 9,Home Appliances,Kitchen,6500.0,13000.0,1950.0,11050.0
284,992,175,2024-06-24,5,10.0,Wallet,Delivered,Vacuum Cleaner 5,Home Appliances,Cleaning,9000.0,45000.0,4500.0,40500.0
285,208,24,2025-01-05,5,0.0,Net Banking,Delivered,Smart TV 4,Electronics,Television,45000.0,225000.0,0.0,225000.0
286,300,150,2025-12-25,5,15.0,UPI,Delivered,Bed Frame 10,Furniture,Beds,22000.0,110000.0,16500.0,93500.0
287,843,67,2025-12-05,5,5.0,Card,Delivered,Casual Shirt 7,Fashion,Clothing,1800.0,9000.0,450.0,8550.0
288,630,36,2024-11-04,2,15.0,UPI,Delivered,Headphones 6,Electronics,Accessories,3500.0,7000.0,1050.0,5950.0
289,700,123,2025-06-19,5,15.0,UPI,Delivered,Bookshelf 3,Furniture,Storage,9500.0,47500.0,7125.0,40375.0
290,677,118,2024-10-08,3,20.0,Wallet,Delivered,Study Table 8,Furniture,Tables,12000.0,36000.0,7200.0,28800.0
291,919,145,2024-12-26,2,5.0,UPI,Delivered,Bed Frame 5,Furniture,Beds,22000.0,44000.0,2200.0,41800.0
292,489,179,2024-07-16,1,15.0,Cash,Delivered,Vacuum Cleaner 9,Home Appliances,Cleaning,9000.0,9000.0,1350.0,7650.0
293,533,180,2024-02-03,4,5.0,Wallet,Delivered,Vacuum Cleaner 10,Home Appliances,Cleaning,9000.0,36000.0,1800.0,34200.0
294,121,38,2024-04-13,5,5.0,UPI,Delivered,Headphones 8,Electronics,Accessories,3500.0,17500.0,875.0,16625.0
295,311,169,2024-07-07,5,5.0,Net Banking,Delivered,Mixer Grinder 9,Home Appliances,Kitchen,4200.0,21000.0,1050.0,19950.0
296,727,45,2024-12-18,4,10.0,Wallet,Delivered,Camera 5,Electronics,Cameras,50000.0,200000.0,20000.0,180000.0
297,822,57,2024-02-11,5,5.0,UPI,Delivered,Running Shoes 7,Fashion,Footwear,4500.0,22500.0,1125.0,21375.0
298,902,98,2025-04-29,2,20.0,Cash,Delivered,Smart Watch 8,Fashion,Watches,6500.0,13000.0,2600.0,10400.0
299,535,72,2025-03-27,2,20.0,Wallet,Delivered,Jeans 2,Fashion,Clothing,2500.0,5000.0,1000.0,4000.0
300,317,81,2024-04-23,3,15.0,Cash,Delivered,Backpack 1,Fashion,Bags,2200.0,6600.0,990.0,5610.0
301,953,135,2024-09-22,5,20.0,Cash,Delivered,Sofa 5,Furniture,Sofas,28000.0,140000.0,28000.0,112000.0
302,231,88,2025-11-15,4,20.0,Cash,Delivered,Backpack 8,Fashion,Bags,2200.0,8800.0,1760.0,7040.0
303,486,29,2024-06-09,2,0.0,UPI,Delivered,Smart TV 9,Electronics,Television,45000.0,90000.0,0.0,90000.0
304,455,109,2024-03-01,5,20.0,Cash,Delivered,Office Chair 9,Furniture,Chairs,8500.0,42500.0,8500.0,34000.0
305,632,30,2024-08-03,2,15.0,Wallet,Delivered,Smart TV 10,Electronics,Television,45000.0,90000.0,13500.0,76500.0
306,218,159,2024-08-21,5,20.0,Cash,Delivered,Coffee Maker 9,Home Appliances,Kitchen,5500.0,27500.0,5500.0,22000.0
307,988,83,2025-10-23,3,10.0,Cash,Delivered,Backpack 3,Fashion,Bags,2200.0,6600.0,660.0,5940.0
308,349,15,2024-10-26,4,20.0,Wallet,Delivered,Mobile 5,Electronics,Mobiles,25000.0,100000.0,20000.0,80000.0
309,365,178,2025-04-30,3,5.0,UPI,Delivered,Vacuum Cleaner 8,Home Appliances,Cleaning,9000.0,27000.0,1350.0,25650.0
310,271,7,2024-07-12,4,5.0,Card,Delivered,Laptop 7,Electronics,Computers,65000.0,260000.0,13000.0,247000.0
311,799,149,2024-03-22,5,15.0,UPI,Delivered,Bed Frame 9,Furniture,Beds,22000.0,110000.0,16500.0,93500.0
312,284,15,2025-11-16,1,15.0,Cash,Delivered,Mobile 5,Electronics,Mobiles,25000.0,25000.0,3750.0,21250.0
313,45,20,2025-12-18,2,15.0,Cash,Delivered,Mobile 10,Electronics,Mobiles,25000.0,50000.0,7500.0,42500.0
314,813,114,2024-04-26,4,0.0,Wallet,Delivered,Study Table 4,Furniture,Tables,12000.0,48000.0,0.0,48000.0
315,588,121,2025-05-16,1,10.0,UPI,Delivered,Bookshelf 1,Furniture,Storage,9500.0,9500.0,950.0,8550.0
316,789,172,2024-03-14,3,20.0,Net Banking,Delivered,Vacuum Cleaner 2,Home Appliances,Cleaning,9000.0,27000.0,5400.0,21600.0
317,218,52,2024-09-03,4,15.0,Card,Cancelled,Running Shoes 2,Fashion,Footwear,4500.0,18000.0,2700.0,15300.0
318,233,76,2024-07-01,3,15.0,Card,Delivered,Jeans 6,Fashion,Clothing,2500.0,7500.0,1125.0,6375.0
319,220,100,2025-07-20,5,5.0,Net Banking,Delivered,Smart Watch 10,Fashion,Watches,6500.0,32500.0,1625.0,30875.0
320,14,26,2024-10-30,1,15.0,UPI,Delivered,Smart TV 6,Electronics,Television,45000.0,45000.0,6750.0,38250.0
321,327,139,2025-01-05,5,15.0,UPI,Delivered,Sofa 9,Furniture,Sofas,28000.0,140000.0,21000.0,119000.0
322,957,134,2024-03-23,3,0.0,Card,Delivered,Sofa 4,Furniture,Sofas,28000.0,84000.0,0.0,84000.0
323,902,158,2025-03-24,5,0.0,Net Banking,Delivered,Coffee Maker 8,Home Appliances,Kitchen,5500.0,27500.0,0.0,27500.0
324,421,5,2024-10-28,1,0.0,Card,Delivered,Laptop 5,Electronics,Computers,65000.0,65000.0,0.0,65000.0
325,122,39,2025-08-30,1,15.0,Cash,Delivered,Headphones 9,Electronics,Accessories,3500.0,3500.0,525.0,2975.0
326,976,142,2025-11-30,1,10.0,Wallet,Cancelled,Bed Frame 2,Furniture,Beds,22000.0,22000.0,2200.0,19800.0
327,674,45,2025-08-09,3,20.0,Net Banking,Delivered,Camera 5,Electronics,Cameras,50000.0,150000.0,30000.0,120000.0
328,839,14,2025-06-07,3,10.0,Net Banking,Delivered,Mobile 4,Electronics,Mobiles,25000.0,75000.0,7500.0,67500.0
329,623,131,2024-09-25,3,15.0,Wallet,Delivered,Sofa 1,Furniture,Sofas,28000.0,84000.0,12600.0,71400.0
330,807,180,2024-07-20,3,0.0,Cash,Delivered,Vacuum Cleaner 10,Home Appliances,Cleaning,9000.0,27000.0,0.0,27000.0
331,393,25,2025-09-15,3,20.0,Card,Delivered,Smart TV 5,Electronics,Television,45000.0,135000.0,27000.0,108000.0
332,987,87,2024-02-29,5,15.0,Net Banking,Delivered,Backpack 7,Fashion,Bags,2200.0,11000.0,1650.0,9350.0
333,381,94,2024-02-25,5,0.0,Card,Delivered,Smart Watch 4,Fashion,Watches,6500.0,32500.0,0.0,32500.0
334,235,21,2024-11-24,3,15.0,Net Banking,Delivered,Smart TV 1,Electronics,Television,45000.0,135000.0,20250.0,114750.0
335,827,134,2025-07-14,5,0.0,Card,Delivered,Sofa 4,Furniture,Sofas,28000.0,140000.0,0.0,140000.0
336,708,155,2024-10-10,5,10.0,Net Banking,Delivered,Coffee Maker 5,Home Appliances,Kitchen,5500.0,27500.0,2750.0,24750.0
337,848,123,2024-06-14,2,15.0,Card,Delivered,Bookshelf 3,Furniture,Storage,9500.0,19000.0,2850.0,16150.0
338,411,109,2025-01-02,5,5.0,Wallet,Delivered,Office Chair 9,Furniture,Chairs,8500.0,42500.0,2125.0,40375.0
339,508,1,2024-09-13,5,15.0,Cash,Delivered,Laptop 1,Electronics,Computers,65000.0,325000.0,48750.0,276250.0
340,805,84,2024-08-16,2,5.0,UPI,Delivered,Backpack 4,Fashion,Bags,2200.0,4400.0,220.0,4180.0
341,950,164,2025-10-18,1,15.0,UPI,Delivered,Mixer Grinder 4,Home Appliances,Kitchen,4200.0,4200.0,630.0,3570.0
342,577,164,2024-04-30,4,10.0,UPI,Delivered,Mixer Grinder 4,Home Appliances,Kitchen,4200.0,16800.0,1680.0,15120.0
343,233,52,2024-09-23,2,5.0,Cash,Delivered,Running Shoes 2,Fashion,Footwear,4500.0,9000.0,450.0,8550.0
344,229,83,2024-05-29,4,5.0,Cash,Delivered,Backpack 3,Fashion,Bags,2200.0,8800.0,440.0,8360.0
345,814,96,2024-12-28,2,15.0,Card,Delivered,Smart Watch 6,Fashion,Watches,6500.0,13000.0,1950.0,11050.0
346,954,28,2024-01-30,1,0.0,Wallet,Delivered,Smart TV 8,Electronics,Television,45000.0,45000.0,0.0,45000.0
347,884,182,2024-02-11,2,0.0,UPI,Delivered,Air Cooler 2,Home Appliances,Cooling,11000.0,22000.0,0.0,22000.0
348,775,112,2025-03-28,3,15.0,Cash,Delivered,Study Table 2,Furniture,Tables,12000.0,36000.0,5400.0,30600.0
349,76,13,2025-10-03,3,5.0,Net Banking,Delivered,Mobile 3,Electronics,Mobiles,25000.0,75000.0,3750.0,71250.0
350,527,23,2025-06-28,2,20.0,Wallet,Delivered,Smart TV 3,Electronics,Television,45000.0,90000.0,18000.0,72000.0
351,887,53,2025-05-14,5,15.0,Cash,Delivered,Running Shoes 3,Fashion,Footwear,4500.0,22500.0,3375.0,19125.0
352,39,59,2025-02-23,2,5.0,UPI,Cancelled,Running Shoes 9,Fashion,Footwear,4500.0,9000.0,450.0,8550.0
353,885,104,2024-05-15,5,15.0,Cash,Delivered,Office Chair 4,Furniture,Chairs,8500.0,42500.0,6375.0,36125.0
354,817,69,2024-02-28,1,10.0,UPI,Delivered,Casual Shirt 9,Fashion,Clothing,1800.0,1800.0,180.0,1620.0
355,289,117,2024-02-05,1,0.0,UPI,Delivered,Study Table 7,Furniture,Tables,12000.0,12000.0,0.0,12000.0
356,885,188,2025-12-13,4,15.0,UPI,Delivered,Air Cooler 8,Home Appliances,Cooling,11000.0,44000.0,6600.0,37400.0
357,373,83,2025-05-06,5,15.0,UPI,Delivered,Backpack 3,Fashion,Bags,2200.0,11000.0,1650.0,9350.0
358,150,12,2024-05-09,3,5.0,Wallet,Delivered,Mobile 2,Electronics,Mobiles,25000.0,75000.0,3750.0,71250.0
359,977,127,2025-01-17,1,0.0,Wallet,Delivered,Bookshelf 7,Furniture,Storage,9500.0,9500.0,0.0,9500.0
360,523,84,2025-04-28,1,10.0,Wallet,Delivered,Backpack 4,Fashion,Bags,2200.0,2200.0,220.0,1980.0
361,171,81,2025-07-18,5,5.0,Net Banking,Delivered,Backpack 1,Fashion,Bags,2200.0,11000.0,550.0,10450.0
362,395,136,2025-07-03,4,15.0,Wallet,Delivered,Sofa 6,Furniture,Sofas,28000.0,112000.0,16800.0,95200.0
363,515,180,2024-08-13,1,10.0,Cash,Delivered,Vacuum Cleaner 10,Home Appliances,Cleaning,9000.0,9000.0,900.0,8100.0
364,979,197,2024-01-30,4,5.0,Net Banking,Delivered,Air Fryer 7,Home Appliances,Kitchen,6500.0,26000.0,1300.0,24700.0
365,450,48,2025-04-28,2,0.0,Cash,Delivered,Camera 8,Electronics,Cameras,50000.0,100000.0,0.0,100000.0
366,906,8,2024-01-10,3,15.0,Card,Delivered,Laptop 8,Electronics,Computers,65000.0,195000.0,29250.0,165750.0
367,696,146,2024-10-15,1,0.0,UPI,Delivered,Bed Frame 6,Furniture,Beds,22000.0,22000.0,0.0,22000.0
368,439,27,2024-04-17,5,10.0,Card,Delivered,Smart TV 7,Electronics,Television,45000.0,225000.0,22500.0,202500.0
369,754,183,2025-02-23,3,20.0,Wallet,Delivered,Air Cooler 3,Home Appliances,Cooling,11000.0,33000.0,6600.0,26400.0
370,296,14,2024-04-26,3,20.0,Net Banking,Delivered,Mobile 4,Electronics,Mobiles,25000.0,75000.0,15000.0,60000.0
371,566,11,2025-05-25,3,0.0,Wallet,Delivered,Mobile 1,Electronics,Mobiles,25000.0,75000.0,0.0,75000.0
372,922,173,2025-11-25,3,20.0,Net Banking,Cancelled,Vacuum Cleaner 3,Home Appliances,Cleaning,9000.0,27000.0,5400.0,21600.0
373,377,190,2025-12-26,2,0.0,Net Banking,Delivered,Air Cooler 10,Home Appliances,Cooling,11000.0,22000.0,0.0,22000.0
374,63,49,2025-09-08,4,15.0,Cash,Delivered,Camera 9,Electronics,Cameras,50000.0,200000.0,30000.0,170000.0
375,432,92,2024-01-28,5,0.0,Wallet,Delivered,Smart Watch 2,Fashion,Watches,6500.0,32500.0,0.0,32500.0
376,848,143,2025-06-06,4,10.0,UPI,Delivered,Bed Frame 3,Furniture,Beds,22000.0,88000.0,8800.0,79200.0
377,842,34,2024-04-15,2,10.0,UPI,Delivered,Headphones 4,Electronics,Accessories,3500.0,7000.0,700.0,6300.0
378,324,107,2025-05-05,4,15.0,Net Banking,Delivered,Office Chair 7,Furniture,Chairs,8500.0,34000.0,5100.0,28900.0
379,626,176,2025-01-13,3,20.0,Net Banking,Delivered,Vacuum Cleaner 6,Home Appliances,Cleaning,9000.0,27000.0,5400.0,21600.0
380,861,142,2024-08-17,3,5.0,Net Banking,Delivered,Bed Frame 2,Furniture,Beds,22000.0,66000.0,3300.0,62700.0
381,232,177,2024-06-11,1,0.0,Wallet,Delivered,Vacuum Cleaner 7,Home Appliances,Cleaning,9000.0,9000.0,0.0,9000.0
382,246,111,2024-01-20,3,10.0,Net Banking,Delivered,Study Table 1,Furniture,Tables,12000.0,36000.0,3600.0,32400.0
383,786,189,2025-03-04,2,20.0,Card,Delivered,Air Cooler 9,Home Appliances,Cooling,11000.0,22000.0,4400.0,17600.0
384,734,9,2024-05-07,3,0.0,Wallet,Delivered,Laptop 9,Electronics,Computers,65000.0,195000.0,0.0,195000.0
385,349,182,2024-05-07,2,10.0,UPI,Delivered,Air Cooler 2,Home Appliances,Cooling,11000.0,22000.0,2200.0,19800.0
386,614,48,2024-12-11,5,15.0,Wallet,Delivered,Camera 8,Electronics,Cameras,50000.0,250000.0,37500.0,212500.0
387,416,86,2025-01-09,5,15.0,UPI,Delivered,Backpack 6,Fashion,Bags,2200.0,11000.0,1650.0,9350.0
388,676,155,2025-08-05,1,0.0,Wallet,Delivered,Coffee Maker 5,Home Appliances,Kitchen,5500.0,5500.0,0.0,5500.0
389,621,125,2024-04-09,3,10.0,Cash,Delivered,Bookshelf 5,Furniture,Storage,9500.0,28500.0,2850.0,25650.0
390,387,191,2025-05-01,5,20.0,Wallet,Delivered,Air Fryer 1,Home Appliances,Kitchen,6500.0,32500.0,6500.0,26000.0
391,754,28,2025-10-22,3,5.0,Cash,Delivered,Smart TV 8,Electronics,Television,45000.0,135000.0,6750.0,128250.0
392,488,142,2025-08-05,3,0.0,Card,Delivered,Bed Frame 2,Furniture,Beds,22000.0,66000.0,0.0,66000.0
393,599,9,2025-06-02,4,15.0,UPI,Delivered,Laptop 9,Electronics,Computers,65000.0,260000.0,39000.0,221000.0
394,498,143,2024-07-02,5,20.0,UPI,Delivered,Bed Frame 3,Furniture,Beds,22000.0,110000.0,22000.0,88000.0
395,674,105,2025-09-09,4,20.0,Net Banking,Delivered,Office Chair 5,Furniture,Chairs,8500.0,34000.0,6800.0,27200.0
396,357,161,2025-07-05,2,15.0,Net Banking,Delivered,Mixer Grinder 1,Home Appliances,Kitchen,4200.0,8400.0,1260.0,7140.0
397,941,32,2025-10-22,1,5.0,UPI,Delivered,Headphones 2,Electronics,Accessories,3500.0,3500.0,175.0,3325.0
398,744,194,2025-01-15,1,10.0,UPI,Delivered,Air Fryer 4,Home Appliances,Kitchen,6500.0,6500.0,650.0,5850.0
399,917,104,2024-02-14,4,10.0,Wallet,Delivered,Office Chair 4,Furniture,Chairs,8500.0,34000.0,3400.0,30600.0
400,948,83,2024-03-28,2,0.0,Cash,Delivered,Backpack 3,Fashion,Bags,2200.0,4400.0,0.0,4400.0
401,825,165,2024-09-04,2,15.0,UPI,Delivered,Mixer Grinder 5,Home Appliances,Kitchen,4200.0,8400.0,1260.0,7140.0
402,483,62,2024-02-17,2,5.0,UPI,Delivered,Casual Shirt 2,Fashion,Clothing,1800.0,3600.0,180.0,3420.0
403,248,39,2025-02-04,5,20.0,UPI,Cancelled,Headphones 9,Electronics,Accessories,3500.0,17500.0,3500.0,14000.0
404,509,123,2025-10-31,1,20.0,UPI,Delivered,Bookshelf 3,Furniture,Storage,9500.0,9500.0,1900.0,7600.0
405,309,158,2025-11-08,3,10.0,Cash,Delivered,Coffee Maker 8,Home Appliances,Kitchen,5500.0,16500.0,1650.0,14850.0
406,972,9,2024-04-21,5,15.0,UPI,Delivered,Laptop 9,Electronics,Computers,65000.0,325000.0,48750.0,276250.0
407,189,142,2025-08-09,1,20.0,Wallet,Delivered,Bed Frame 2,Furniture,Beds,22000.0,22000.0,4400.0,17600.0
408,949,64,2024-08-06,5,15.0,Net Banking,Delivered,Casual Shirt 4,Fashion,Clothing,1800.0,9000.0,1350.0,7650.0
409,526,100,2024-07-11,1,15.0,Net Banking,Delivered,Smart Watch 10,Fashion,Watches,6500.0,6500.0,975.0,5525.0
410,431,155,2025-12-23,5,5.0,Card,Delivered,Coffee Maker 5,Home Appliances,Kitchen,5500.0,27500.0,1375.0,26125.0
411,29,66,2024-03-31,5,20.0,Wallet,Delivered,Casual Shirt 6,Fashion,Clothing,1800.0,9000.0,1800.0,7200.0
412,12,24,2024-05-28,5,20.0,Card,Delivered,Smart TV 4,Electronics,Television,45000.0,225000.0,45000.0,180000.0
413,803,3,2025-08-27,2,10.0,Card,Delivered,Laptop 3,Electronics,Computers,65000.0,130000.0,13000.0,117000.0
414,850,163,2025-05-01,1,20.0,Net Banking,Delivered,Mixer Grinder 3,Home Appliances,Kitchen,4200.0,4200.0,840.0,3360.0
